indicator,pattern,rate,tiers,seed,mape,flips,n_pairs,coverage,rel_width,n_participants,pds,flow_share
ACG,flow,1.0,1,9,16.540566227305813,1.8404907975460123,163,36.84210526315789,0.8830157496430221,64,0.39089183186759097,1.0
ACG,flow,1.0,2,0,7.529952729792816,0.0,163,26.31578947368421,0.525123201858305,64,0.6069963199361993,1.0
ACG,flow,1.0,2,1,7.529952729792816,0.0,163,36.84210526315789,0.4486622240228793,64,0.6069963199361993,1.0
ACG,flow,1.0,2,2,7.529952729792816,0.0,163,26.31578947368421,0.47399146183661384,64,0.6069963199361993,1.0
ACG,flow,1.0,2,3,7.529952729792816,0.0,163,31.57894736842105,0.45234090450058373,64,0.6069963199361993,1.0
ACG,flow,1.0,2,4,7.529952729792816,0.0,163,42.10526315789473,0.4979678945857008,64,0.6069963199361993,1.0
ACG,flow,1.0,2,5,7.529952729792816,0.0,163,26.31578947368421,0.547192817229955,64,0.6069963199361993,1.0
ACG,flow,1.0,2,6,7.529952729792816,0.0,163,36.84210526315789,0.48857751507363933,64,0.6069963199361993,1.0
ACG,flow,1.0,2,7,7.529952729792816,0.0,163,36.84210526315789,0.4729967270304567,64,0.6069963199361993,1.0
ACG,flow,1.0,2,8,7.529952729792816,0.0,163,26.31578947368421,0.5374296109460831,64,0.6069963199361993,1.0
ACG,flow,1.0,2,9,7.529952729792816,0.0,163,36.84210526315789,0.48086987136478,64,0.6069963199361993,1.0
ACG,flow,1.0,3,0,3.967109127884564,0.0,163,36.84210526315789,0.3079922897854344,64,0.7622556908109065,1.0
ACG,flow,1.0,3,1,3.967109127884564,0.0,163,26.31578947368421,0.2880023530427081,64,0.7622556908109065,1.0
ACG,flow,1.0,3,2,3.967109127884564,0.0,163,26.31578947368421,0.315299398216704,64,0.7622556908109065,1.0
ACG,flow,1.0,3,3,3.967109127884564,0.0,163,36.84210526315789,0.26212989624947547,64,0.7622556908109065,1.0
ACG,flow,1.0,3,4,3.967109127884564,0.0,163,26.31578947368421,0.2602056492257702,64,0.7622556908109065,1.0
ACG,flow,1.0,3,5,3.967109127884564,0.0,163,26.31578947368421,0.2656115887369493,64,0.7622556908109065,1.0
ACG,flow,1.0,3,6,3.967109127884564,0.0,163,26.31578947368421,0.2894548464421321,64,0.7622556908109065,1.0
ACG,flow,1.0,3,7,3.967109127884564,0.0,163,31.57894736842105,0.2973579470114813,64,0.7622556908109065,1.0
ACG,flow,1.0,3,8,3.967109127884564,0.0,163,31.57894736842105,0.2758768357557306,64,0.7622556908109065,1.0
ACG,flow,1.0,3,9,3.967109127884564,0.0,163,68.42105263157895,0.2744127301391995,64,0.7622556908109065,1.0
ACG,flow,1.0,0,0,9.150661611689785e-08,0.0,163,100.0,3.133298614730892e-10,64,0.9999999921584058,1.0
ACG,flow,1.0,0,1,9.150661611689785e-08,0.0,163,100.0,5.57134815723001e-10,64,0.9999999921584058,1.0
ACG,flow,1.0,0,2,9.150661611689785e-08,0.0,163,100.0,4.815841717292404e-10,64,0.9999999921584058,1.0
ACG,flow,1.0,0,3,9.150661611689785e-08,0.0,163,100.0,5.06202297948494e-10,64,0.9999999921584058,1.0
ACG,flow,1.0,0,4,9.150661611689785e-08,0.0,163,100.0,5.525840922880698e-10,64,0.9999999921584058,1.0
ACG,flow,1.0,0,5,9.150661611689785e-08,0.0,163,0.0,4.833953651876431e-10,64,0.9999999921584058,1.0
ACG,flow,1.0,0,6,9.150661611689785e-08,0.0,163,100.0,3.71149769641756e-10,64,0.9999999921584058,1.0
ACG,flow,1.0,0,7,9.150661611689785e-08,0.0,163,0.0,2.981426017686603e-10,64,0.9999999921584058,1.0
ACG,flow,1.0,0,8,9.150661611689785e-08,0.0,163,0.0,5.074247152504156e-10,64,0.9999999921584058,1.0
ACG,flow,1.0,0,9,9.150661611689785e-08,0.0,163,0.0,5.207866459519752e-10,64,0.9999999921584058,1.0
ACG,cluster,0.0,1,0,24.35413581405717,15.337423312883436,163,47.368421052631575,1.2790563594172237,0,0.12661839854943296,0.0
ACG,cluster,0.0,1,1,24.35413581405717,15.337423312883436,163,47.368421052631575,1.3164784365764037,0,0.12661839854943296,0.0
ACG,cluster,0.0,1,2,24.35413581405717,15.337423312883436,163,47.368421052631575,1.3488102383604939,0,0.12661839854943296,0.0
ACG,cluster,0.0,1,3,24.35413581405717,15.337423312883436,163,47.368421052631575,1.3388985462815384,0,0.12661839854943296,0.0
ACG,cluster,0.0,1,4,24.35413581405717,15.337423312883436,163,47.368421052631575,1.2448469606454278,0,0.12661839854943296,0.0
ACG,cluster,0.0,1,5,24.35413581405717,15.337423312883436,163,47.368421052631575,1.4232019296749,0,0.12661839854943296,0.0
ACG,cluster,0.0,1,6,24.35413581405717,15.337423312883436,163,47.368421052631575,1.4108951576682636,0,0.12661839854943296,0.0
ACG,cluster,0.0,1,7,24.35413581405717,15.337423312883436,163,42.10526315789473,1.3104438407035146,0,0.12661839854943296,0.0
ACG,cluster,0.0,1,8,24.35413581405717,15.337423312883436,163,47.368421052631575,1.2179695795101046,0,0.12661839854943296,0.0
ACG,cluster,0.0,1,9,24.35413581405717,15.337423312883436,163,47.368421052631575,1.3081876558328804,0,0.12661839854943296,0.0
ACG,cluster,0.0,2,0,24.35413581405717,15.337423312883436,163,47.368421052631575,1.271018482049398,0,0.12661839854943296,0.0
ACG,cluster,0.0,2,1,24.35413581405717,15.337423312883436,163,47.368421052631575,1.297185081756745,0,0.12661839854943296,0.0
ACG,cluster,0.0,2,2,24.35413581405717,15.337423312883436,163,47.368421052631575,1.374359794549103,0,0.12661839854943296,0.0
ACG,cluster,0.0,2,3,24.35413581405717,15.337423312883436,163,47.368421052631575,1.3866636129133538,0,0.12661839854943296,0.0
ACG,cluster,0.0,2,4,24.35413581405717,15.337423312883436,163,47.368421052631575,1.3440643555935434,0,0.12661839854943296,0.0
ACG,cluster,0.0,2,5,24.35413581405717,15.337423312883436,163,47.368421052631575,1.4618854341130407,0,0.12661839854943296,0.0
ACG,cluster,0.0,2,6,24.35413581405717,15.337423312883436,163,42.10526315789473,1.2787511290061255,0,0.12661839854943296,0.0
ACG,cluster,0.0,2,7,24.35413581405717,15.337423312883436,163,42.10526315789473,1.2396694177218595,0,0.12661839854943296,0.0
ACG,cluster,0.0,2,8,24.35413581405717,15.337423312883436,163,47.368421052631575,1.301184868798108,0,0.12661839854943296,0.0
ACG,cluster,0.0,2,9,24.35413581405717,15.337423312883436,163,42.10526315789473,1.442183211492051,0,0.12661839854943296,0.0
ACG,cluster,0.0,3,0,24.35413581405717,15.337423312883436,163,47.368421052631575,1.3690692291303712,0,0.12661839854943296,0.0
ACG,cluster,0.0,3,1,24.35413581405717,15.337423312883436,163,52.63157894736842,1.2871697800155237,0,0.12661839854943296,0.0
ACG,cluster,0.0,3,2,24.35413581405717,15.337423312883436,163,47.368421052631575,1.2921583685645197,0,0.12661839854943296,0.0
ACG,cluster,0.0,3,3,24.35413581405717,15.337423312883436,163,47.368421052631575,1.2485411721691742,0,0.12661839854943296,0.0
ACG,cluster,0.0,3,4,24.35413581405717,15.337423312883436,163,52.63157894736842,1.4229705591206177,0,0.12661839854943296,0.0
ACG,cluster,0.0,3,5,24.35413581405717,15.337423312883436,163,52.63157894736842,1.279643874286731,0,0.12661839854943296,0.0
ACG,cluster,0.0,3,6,24.35413581405717,15.337423312883436,163,47.368421052631575,1.3382187127223901,0,0.12661839854943296,0.0
ACG,cluster,0.0,3,7,24.35413581405717,15.337423312883436,163,52.63157894736842,1.3585189398432047,0,0.12661839854943296,0.0
ACG,cluster,0.0,3,8,24.35413581405717,15.337423312883436,163,47.368421052631575,1.3455096672909201,0,0.12661839854943296,0.0
ACG,cluster,0.0,3,9,24.35413581405717,15.337423312883436,163,42.10526315789473,1.2837027878337774,0,0.12661839854943296,0.0
ACG,cluster,0.0,0,0,24.35413581405717,15.337423312883436,163,52.63157894736842,1.3358313536601722,0,0.12661839854943296,0.0
ACG,cluster,0.0,0,1,24.35413581405717,15.337423312883436,163,47.368421052631575,1.2836841484249752,0,0.12661839854943296,0.0
ACG,cluster,0.0,0,2,24.35413581405717,15.337423312883436,163,47.368421052631575,1.256133330963176,0,0.12661839854943296,0.0
ACG,cluster,0.0,0,3,24.35413581405717,15.337423312883436,163,47.368421052631575,1.2389787859218373,0,0.12661839854943296,0.0
ACG,cluster,0.0,0,4,24.35413581405717,15.337423312883436,163,47.368421052631575,1.3849688791967134,0,0.12661839854943296,0.0
ACG,cluster,0.0,0,5,24.35413581405717,15.337423312883436,163,47.368421052631575,1.2378276310221876,0,0.12661839854943296,0.0
ACG,cluster,0.0,0,6,24.35413581405717,15.337423312883436,163,47.368421052631575,1.3864045215600787,0,0.12661839854943296,0.0
ACG,cluster,0.0,0,7,24.35413581405717,15.337423312883436,163,47.368421052631575,1.2990249319177711,0,0.12661839854943296,0.0
ACG,cluster,0.0,0,8,24.35413581405717,15.337423312883436,163,47.368421052631575,1.3981265674795114,0,0.12661839854943296,0.0
ACG,cluster,0.0,0,9,24.35413581405717,15.337423312883436,163,47.368421052631575,1.4226791825028067,0,0.12661839854943296,0.0
ACG,cluster,0.05,1,0,26.749629724115387,15.950920245398773,163,47.368421052631575,1.2887237279949268,3,0.15243597585247193,0.022489457943925702
ACG,cluster,0.05,1,1,24.356353551990832,15.337423312883436,163,52.63157894736842,1.3860901518520672,3,0.12665416803276794,0.010298140420849932
ACG,cluster,0.05,1,2,24.41857313333505,15.950920245398773,163,47.368421052631575,1.3710952494412036,3,0.12715222110525728,0.07937810386091533
ACG,cluster,0.05,1,3,20.839456676288133,9.202453987730062,163,52.63157894736842,1.3065376541352558,3,0.2001117471188984,0.026073557548550546
ACG,cluster,0.05,1,4,28.230876273727233,15.337423312883436,163,47.368421052631575,1.3468653880646657,3,0.15000806186388874,0.060857231521599706
ACG,cluster,0.05,1,5,24.363280256581685,15.337423312883436,163,47.368421052631575,1.3891784305931436,3,0.12670721397195017,0.04666920132739856
ACG,cluster,0.05,1,6,24.25236761883402,16.56441717791411,163,42.10526315789473,1.391946055642893,3,0.12684362680855668,0.008213261679215976
ACG,cluster,0.05,1,7,23.998518930162792,15.950920245398773,163,47.368421052631575,1.3982329824273434,3,0.12719334810167238,0.01665347599940908
ACG,cluster,0.05,1,8,24.399047689785945,15.950920245398773,163,42.10526315789473,1.3527935401721007,3,0.12686028416173054,0.02740866987827788
ACG,cluster,0.05,1,9,24.35146249605566,15.337423312883436,163,47.368421052631575,1.3737547520095788,3,0.12673862136284847,0.06313224010003665
ACG,cluster,0.05,2,0,23.882377795478373,16.56441717791411,163,47.368421052631575,1.3357141032349396,3,0.14268193345199998,0.04583376967377355
ACG,cluster,0.05,2,1,27.847753248865548,14.723926380368098,163,47.368421052631575,1.3735030491077993,3,0.15120448775904585,0.049957943167427604
ACG,cluster,0.05,2,2,24.052672219795586,15.950920245398773,163,47.368421052631575,1.4453953251763634,3,0.12785247680481807,0.0544838439243916
ACG,cluster,0.05,2,3,24.052672219795586,15.950920245398773,163,47.368421052631575,1.398568809073994,3,0.12785247680481807,0.0544838439243916
ACG,cluster,0.05,2,4,23.213024133186654,17.791411042944784,163,47.368421052631575,1.299295583516041,3,0.13049438914008396,0.028744820363342614
ACG,cluster,0.05,2,5,24.052672219795586,15.950920245398773,163,47.368421052631575,1.3491071037636126,3,0.12785247680481807,0.0544838439243916
ACG,cluster,0.05,2,6,24.403813967134276,15.950920245398773,163,42.10526315789473,1.4545985725726331,3,0.12688601646482173,0.02740866987827788
ACG,cluster,0.05,2,7,16.217524846650726,7.975460122699387,163,52.63157894736842,1.2538894013527158,3,0.20847454647387842,0.026073557548550546
ACG,cluster,0.05,2,8,27.840866341150335,14.723926380368098,163,42.10526315789473,1.4557786894866935,3,0.15118341467974453,0.05284738372519379
ACG,cluster,0.05,2,9,23.993759539093436,15.950920245398773,163,47.368421052631575,1.2921738796707956,3,0.12720258764214695,0.01665347599940908
ACG,cluster,0.05,3,0,27.963246607412806,14.723926380368098,163,42.10526315789473,1.2209441979095017,3,0.15627384393342666,0.0513139585863232
ACG,cluster,0.05,3,1,23.991401102112523,15.950920245398773,163,47.368421052631575,1.2960450266325263,3,0.12722442096337644,0.015612595861347067
ACG,cluster,0.05,3,2,24.363947097798544,15.337423312883436,163,47.368421052631575,1.2655639157694858,3,0.1267313225883219,0.04666920132739856
ACG,cluster,0.05,3,3,20.90741439202762,11.042944785276074,163,47.368421052631575,1.2124345897274929,3,0.1971665857561086,0.05702362725105398
ACG,cluster,0.05,3,4,24.360011230425552,15.337423312883436,163,47.368421052631575,1.2957378673278543,3,0.1267103873821728,0.005829982697933032
ACG,cluster,0.05,3,5,23.993676525610162,15.950920245398773,163,47.368421052631575,1.2403369026861009,3,0.12720281404528674,0.01665347599940908
ACG,cluster,0.05,3,6,24.39171852129595,15.337423312883436,163,47.368421052631575,1.4224343019259553,3,0.12671614349946003,0.05182427906908105
ACG,cluster,0.05,3,7,24.364457981935555,15.337423312883436,163,47.368421052631575,1.261836584557008,3,0.12677547128303096,0.06313224010003665
ACG,cluster,0.05,3,8,25.48899759072809,15.337423312883436,163,47.368421052631575,1.3390000778371567,3,0.1339745674272687,0.061452811582735495
ACG,cluster,0.05,3,9,24.364457981935555,15.337423312883436,163,47.368421052631575,1.3142942680335423,3,0.12677547128303096,0.06313224010003665
ACG,cluster,0.05,0,0,23.9036873221297,15.950920245398773,163,52.63157894736842,1.3249420955858673,3,0.12870017743664147,0.060568018128219304
ACG,cluster,0.05,0,1,24.04236329819118,15.950920245398773,163,47.368421052631575,1.3017691301137448,3,0.12789451341454597,0.0544838439243916
ACG,cluster,0.05,0,2,24.365652944422013,15.337423312883436,163,47.368421052631575,1.361839681255963,3,0.12677841566723044,0.06313224010003665
ACG,cluster,0.05,0,3,24.365652944422013,15.337423312883436,163,47.368421052631575,1.2709658179337435,3,0.12677841566723044,0.06313224010003665
ACG,cluster,0.05,0,4,26.114892908099584,14.723926380368098,163,36.84210526315789,1.4009553778752382,3,0.12970912271799223,0.10445038029835423
ACG,cluster,0.05,0,5,24.887823794480077,17.791411042944784,163,36.84210526315789,1.3386986984261011,3,0.16019151259788802,0.04917750346477344
ACG,cluster,0.05,0,6,24.182691770061503,16.56441717791411,163,47.368421052631575,1.3034885178466082,3,0.12803256054853565,0.050436933299097764
ACG,cluster,0.05,0,7,15.280381474753371,12.269938650306749,163,57.89473684210527,1.277429331096927,3,0.13789213262059064,0.008540817114548405
ACG,cluster,0.05,0,8,27.811130098988045,14.723926380368098,163,42.10526315789473,1.3699584099999906,3,0.1547759585589333,0.05646745481233486
ACG,cluster,0.05,0,9,26.114892908099584,14.723926380368098,163,42.10526315789473,1.4981767971403228,3,0.12970912271799223,0.10445038029835423
ACG,cluster,0.1,1,0,24.184740294787996,15.950920245398773,163,47.368421052631575,1.3745710681921646,6,0.12825835197200605,0.13732975456601126
ACG,cluster,0.1,1,1,21.874464495549557,11.042944785276074,163,47.368421052631575,1.3363124412189342,6,0.19233725216445108,0.08671782267270856
ACG,cluster,0.1,1,2,25.237496326170277,15.337423312883436,163,47.368421052631575,1.3843074541570448,6,0.13347314774661498,0.07691887156109807
ACG,cluster,0.1,1,3,25.402931659499583,14.110429447852761,163,42.10526315789473,1.2654218464925442,6,0.13095961179675122,0.12032704585361391
ACG,cluster,0.1,1,4,24.282475002348512,16.56441717791411,163,47.368421052631575,1.3181634282595354,6,0.12697871392513038,0.07043087378579699
ACG,cluster,0.1,1,5,24.111754269597487,15.950920245398773,163,47.368421052631575,1.3458439015948749,6,0.12767231681906868,0.07791438311106644
ACG,cluster,0.1,1,6,24.521176438492382,15.950920245398773,163,47.368421052631575,1.403733098341448,6,0.12788757770197134,0.07183266574155397
ACG,cluster,0.1,1,7,16.486674767149616,8.588957055214724,163,52.63157894736842,1.309952231393127,6,0.21945171513783643,0.07599332836700089
ACG,cluster,0.1,1,8,23.639672697604258,15.950920245398773,163,47.368421052631575,1.3154550574060873,6,0.128508067327461,0.07297940629940576
ACG,cluster,0.1,1,9,23.79492165414718,16.56441717791411,163,36.84210526315789,1.2257018071099088,6,0.16176654341785254,0.09332524545000369
ACG,cluster,0.1,2,0,14.188911136882584,17.177914110429448,163,68.42105263157895,1.2140688366350787,6,0.19578384961727857,0.17861045775157575
ACG,cluster,0.1,2,1,23.967170490555205,15.950920245398773,163,47.368421052631575,1.322773846101125,6,0.12870619600007346,0.06654684099118181
ACG,cluster,0.1,2,2,24.190346874742783,15.950920245398773,163,47.368421052631575,1.389160898766246,6,0.1281629155874074,0.09710613462649632
ACG,cluster,0.1,2,3,24.40377383948342,15.337423312883436,163,47.368421052631575,1.3642031529146375,6,0.12699170357788672,0.03294305884124949
ACG,cluster,0.1,2,4,24.019519487967973,16.56441717791411,163,47.368421052631575,1.3984135363466499,6,0.12839377428157964,0.06293136304149663
ACG,cluster,0.1,2,5,20.769207909279995,14.110429447852761,163,47.368421052631575,1.2729244236714528,6,0.15137793991421825,0.07498511155548178
ACG,cluster,0.1,2,6,24.486660680277243,15.337423312883436,163,42.10526315789473,1.3705169009267493,6,0.12665919145506446,0.09123240485111787
ACG,cluster,0.1,2,7,23.27132962013224,15.950920245398773,163,47.368421052631575,1.4002265869539212,6,0.13055810551724245,0.11991921649949305
ACG,cluster,0.1,2,8,15.360891124593037,17.177914110429448,163,57.89473684210527,1.1808377062613566,6,0.20734613317658357,0.08379896638055014
ACG,cluster,0.1,2,9,24.086133437985822,15.950920245398773,163,47.368421052631575,1.1868301612132415,6,0.14244210884979833,0.13250280533054914
ACG,cluster,0.1,3,0,23.955818836087666,15.950920245398773,163,42.10526315789473,1.3798574325539679,6,0.1286844317658223,0.0699499039027542
ACG,cluster,0.1,3,1,16.354214597338686,17.177914110429448,163,57.89473684210527,1.1652036686352547,6,0.21401409854634734,0.13118908802820997
ACG,cluster,0.1,3,2,25.906208942512148,14.723926380368098,163,47.368421052631575,1.3164583774610579,6,0.13021538340238795,0.11981524898483967
ACG,cluster,0.1,3,3,27.6633833623798,14.723926380368098,163,42.10526315789473,1.3251305572678647,6,0.15501813822619948,0.10551598533133696
ACG,cluster,0.1,3,4,24.38555828764666,15.337423312883436,163,47.368421052631575,1.3925565992759128,6,0.12687239528506367,0.10203390434326104
ACG,cluster,0.1,3,5,34.02751265079016,15.337423312883436,163,36.84210526315789,1.3312071764478663,6,0.17100397569012854,0.07549948867164387
ACG,cluster,0.1,3,6,15.832661496842185,7.975460122699387,163,57.89473684210527,1.3588437264385873,6,0.21171029119576554,0.04198992897448565
ACG,cluster,0.1,3,7,25.13914325954826,15.337423312883436,163,47.368421052631575,1.3234509258542013,6,0.13471541683513572,0.10452604965255062
ACG,cluster,0.1,3,8,23.432477041075302,13.496932515337424,163,47.368421052631575,1.1829608018125717,6,0.1358841976282796,0.07597609853081234
ACG,cluster,0.1,3,9,22.112711754779237,17.791411042944784,163,52.63157894736842,1.2453361439342174,6,0.15584022170538087,0.08321469804168721
ACG,cluster,0.1,0,0,24.115564962845415,15.950920245398773,163,47.368421052631575,1.2605624906529787,6,0.12798327247747918,0.08673358869273065
ACG,cluster,0.1,0,1,17.387217428436273,17.177914110429448,163,57.89473684210527,1.2064515630814818,6,0.23688643283620178,0.11965604726392484
ACG,cluster,0.1,0,2,17.89283964335398,10.429447852760736,163,57.89473684210527,1.2753485530760431,6,0.1686162311782398,0.06556102022419509
ACG,cluster,0.1,0,3,22.21341934204188,10.429447852760736,163,42.10526315789473,1.4113337212835602,6,0.22762390668702484,0.11158227206727918
ACG,cluster,0.1,0,4,20.97257133024013,11.042944785276074,163,42.10526315789473,1.2989042856074735,6,0.1976120729917484,0.112859307690578
ACG,cluster,0.1,0,5,24.048420155148793,15.950920245398773,163,52.63157894736842,1.3287088717845146,6,0.12859780863249062,0.09636966597316024
ACG,cluster,0.1,0,6,26.189907947866413,14.723926380368098,163,42.10526315789473,1.366273743655852,6,0.12986561295838725,0.1562746593674353
ACG,cluster,0.1,0,7,29.962989451079945,13.496932515337424,163,36.84210526315789,1.4641569063241289,6,0.1572525141777387,0.15817549150830218
ACG,cluster,0.1,0,8,24.704890679686283,11.656441717791411,163,42.10526315789473,1.208953191510634,6,0.1931236118797643,0.12978587282262058
ACG,cluster,0.1,0,9,36.254120594317094,16.56441717791411,163,42.10526315789473,1.360466525119806,6,0.18020998613977832,0.07855847593686259
ACG,cluster,0.2,1,0,15.878871835970031,12.883435582822086,163,52.63157894736842,1.3130567740606662,13,0.1545661692046724,0.1972498043551415
ACG,cluster,0.2,1,1,32.044782674916014,12.883435582822086,163,36.84210526315789,1.3198332181132537,13,0.15917934731408628,0.17327088832216572
ACG,cluster,0.2,1,2,26.27050165558912,14.723926380368098,163,42.10526315789473,1.3394917848692927,13,0.1611762478572241,0.1872887164626447
ACG,cluster,0.2,1,3,15.490997316609509,16.56441717791411,163,52.63157894736842,1.2464512362726405,13,0.19260451933183367,0.23679539973018252
ACG,cluster,0.2,1,4,23.9091645574071,15.950920245398773,163,47.368421052631575,1.2989930618319332,13,0.12951902807612728,0.17413808570077335
ACG,cluster,0.2,1,5,26.7717871114232,14.723926380368098,163,42.10526315789473,1.3078918078364412,13,0.1465161024823233,0.1709178506858763
ACG,cluster,0.2,1,6,13.271372193670903,7.361963190184049,163,52.63157894736842,1.1355001648974454,13,0.287478017008986,0.17800933667202423
ACG,cluster,0.2,1,7,26.758161690208837,14.723926380368098,163,47.368421052631575,1.4264926556932873,13,0.146531757458997,0.20721397014681425
ACG,cluster,0.2,1,8,18.285216974372975,12.269938650306749,163,47.368421052631575,1.2463513496225578,13,0.17124722104856693,0.26889021366981736
ACG,cluster,0.2,1,9,25.63735185090022,14.723926380368098,163,42.10526315789473,1.337094533014283,13,0.14400790653347262,0.2793662568915757
ACG,cluster,0.2,2,0,18.172402684616134,7.361963190184049,163,57.89473684210527,1.3383919126337807,13,0.23645059790432513,0.20494708283418128
ACG,cluster,0.2,2,1,16.24323499349356,6.748466257668712,163,68.42105263157895,1.1894846068991747,13,0.17338869816521085,0.1351281647672668
ACG,cluster,0.2,2,2,24.92633130206037,15.337423312883436,163,47.368421052631575,1.295984709467225,13,0.1366677487267438,0.18631950732377003
ACG,cluster,0.2,2,3,20.661728933977212,13.496932515337424,163,47.368421052631575,1.236385052642203,13,0.17049530763585688,0.2093775744302612
ACG,cluster,0.2,2,4,15.94130551419884,17.177914110429448,163,63.1578947368421,1.203903479127683,13,0.20972420213613935,0.1670317318675204
ACG,cluster,0.2,2,5,15.180359621051917,18.404907975460123,163,52.63157894736842,1.1389314758039462,13,0.19966286074311806,0.16305035186969627
ACG,cluster,0.2,2,6,14.890415414741467,7.975460122699387,163,57.89473684210527,1.208799719636329,13,0.23347744243600652,0.2021660058104223
ACG,cluster,0.2,2,7,25.913018370423522,15.337423312883436,163,42.10526315789473,1.2782965996857194,13,0.1333905948793751,0.12187935204987603
ACG,cluster,0.2,2,8,22.76400654989732,8.588957055214724,163,42.10526315789473,1.3276821710315492,13,0.25440527316180356,0.21928592323171858
ACG,cluster,0.2,2,9,14.57125657447326,17.177914110429448,163,63.1578947368421,1.2424362437232899,13,0.1846976686390938,0.19806380841403978
ACG,cluster,0.2,3,0,15.923736167598552,17.177914110429448,163,57.89473684210527,1.3429981742138097,13,0.2137706061052523,0.21256482387337028
ACG,cluster,0.2,3,1,12.001768637534514,7.361963190184049,163,57.89473684210527,1.2241779018313934,13,0.32108341582325967,0.2684028097376528
ACG,cluster,0.2,3,2,32.14917972263672,14.723926380368098,163,36.84210526315789,1.1915085414253683,13,0.2185066915955501,0.18547428604243393
ACG,cluster,0.2,3,3,24.946122034723896,9.815950920245399,163,47.368421052631575,1.1184555800057203,13,0.22586235485304496,0.18520571462815621
ACG,cluster,0.2,3,4,26.559367988336792,5.521472392638037,163,21.052631578947366,1.2778929601136346,13,0.2814250962457521,0.19829966279423372
ACG,cluster,0.2,3,5,30.224000598616215,13.496932515337424,163,36.84210526315789,1.4364750791682632,13,0.15719805189941477,0.24960876884710573
ACG,cluster,0.2,3,6,25.206333132952448,14.723926380368098,163,47.368421052631575,1.2924217156026798,13,0.17390994287521985,0.1511729469238646
ACG,cluster,0.2,3,7,25.511376923165646,15.337423312883436,163,47.368421052631575,1.323382045007192,13,0.14726650557024895,0.3029768077571722
ACG,cluster,0.2,3,8,30.145168590687394,13.496932515337424,163,42.10526315789473,1.4961634908882797,13,0.15833141909043003,0.2901166536586047
ACG,cluster,0.2,3,9,26.025667044423578,15.950920245398773,163,36.84210526315789,1.2294332913285504,13,0.19693746890832906,0.23890301675908257
ACG,cluster,0.2,0,0,29.814221523538194,13.496932515337424,163,36.84210526315789,1.3433409292252898,13,0.1780628175781231,0.30810404270978103
ACG,cluster,0.2,0,1,15.540612925408157,7.361963190184049,163,63.1578947368421,1.3349260264227825,13,0.2653872456586079,0.18566171221877653
ACG,cluster,0.2,0,2,26.12567833089453,14.723926380368098,163,47.368421052631575,1.4876060058826786,13,0.13204725113842858,0.26860966033171985
ACG,cluster,0.2,0,3,8.377152486481807,6.748466257668712,163,68.42105263157895,1.1648103349515377,13,0.3060223115357623,0.12112840635749814
ACG,cluster,0.2,0,4,29.56259024550069,14.110429447852761,163,36.84210526315789,1.3392654139452365,13,0.1916584516023088,0.1591685376536034
ACG,cluster,0.2,0,5,17.341659622719053,7.361963190184049,163,57.89473684210527,1.2354351013874143,13,0.21684597427314656,0.15914072400372747
ACG,cluster,0.2,0,6,18.392077998007057,8.588957055214724,163,57.89473684210527,1.4075288077398005,13,0.2376060659101087,0.27018568697761697
ACG,cluster,0.2,0,7,16.127420549628358,17.177914110429448,163,52.63157894736842,1.1899977743146921,13,0.2107345319092459,0.13205878223611045
ACG,cluster,0.2,0,8,24.07887284863571,15.950920245398773,163,47.368421052631575,1.23522537965722,13,0.1434887678440631,0.20933381478296562
ACG,cluster,0.2,0,9,26.033342124434583,15.337423312883436,163,42.10526315789473,1.5256004772445606,13,0.13231428135155945,0.3302621588367446
ACG,cluster,0.4,1,0,18.512575646431678,7.975460122699387,163,52.63157894736842,1.278711257615244,26,0.2390168691718582,0.37317182316327785
ACG,cluster,0.4,1,1,9.544585540745727,7.975460122699387,163,52.63157894736842,1.1452394996105033,26,0.3061405980968705,0.3696219426898099
ACG,cluster,0.4,1,2,24.347403204996386,12.269938650306749,163,31.57894736842105,1.1752818701625494,26,0.1840364709157514,0.35273590618226
ACG,cluster,0.4,1,3,28.30480112083768,11.042944785276074,163,36.84210526315789,1.293608334329046,26,0.19200131060918535,0.4210154204325655
ACG,cluster,0.4,1,4,15.279499840618652,7.975460122699387,163,52.63157894736842,1.2664778231300822,26,0.2667133761003795,0.4165712545537723
ACG,cluster,0.4,1,5,9.46295093259555,7.975460122699387,163,57.89473684210527,1.165578341371602,26,0.31310170058223924,0.3960452106056481
ACG,cluster,0.4,1,6,17.36576564098171,8.588957055214724,163,47.368421052631575,1.2851047378583702,26,0.2398771942256028,0.40316132035655994
ACG,cluster,0.4,1,7,24.294772567013347,12.269938650306749,163,52.63157894736842,1.2043290414555436,26,0.19721800251842178,0.3570207589255589
ACG,cluster,0.4,1,8,28.786041580520656,13.496932515337424,163,47.368421052631575,1.3198220798360851,26,0.16971242089115646,0.45103080637460546
ACG,cluster,0.4,1,9,15.54380509378861,8.588957055214724,163,52.63157894736842,1.2705730984006398,26,0.23730114363076488,0.3993664895023635
ACG,cluster,0.4,2,0,21.180281302557493,7.975460122699387,163,52.63157894736842,1.4442393526475188,26,0.23882249391584315,0.4076909360755513
ACG,cluster,0.4,2,1,15.88317466536193,16.56441717791411,163,52.63157894736842,1.2027704395367491,26,0.24476101308903794,0.4837378542838926
